186;-34.7724870775;1.72745669524
188;-84.8927791146;0.560439545178
190;-134.773010411;-0.554246795858
189;-109.635699968;-5.60220020944
187;-59.5268897166;-4.45527276347
185;-9.66100471099;-3.25410436983
183;40.3387738261;-2.06573729571
181;90.5699608898;-0.753347018561
179;140.494901421;0.28372903797
180;115.590798021;5.26922726596
182;65.2026954524;4.12132322552
184;15.2494056323;2.93948024608
7333;140.527917169;2.30926629855
7334;140.551713949;3.82703011399
7335;115.565265918;3.24075121967
7336;115.62797554;1.72374106385
7337;90.4205660616;1.13280940833
7338;90.3783421799;2.64899133772
7339;65.2987768747;2.0573330389
7340;65.3992244184;0.542369457972
7341;40.2597848349;-0.0456782153592
7342;40.2396472148;1.47211360243
7343;15.3219010233;0.885264726985
7344;15.2757856863;-0.632013326679
h0033;9.02975581081;-2.84648249604
7345;-9.68639839887;0.296469458428
7346;-9.71756477947;-1.22020803652
